ticket_id,customer_id,employee_id,ticket_type,priority,channel,region,created_date,resolved_date,resolution_hours,first_response_minutes,satisfaction_score,escalated,reopened,sla_breached,status,ticket_cost
TICK-2024-082150,CUST-05860,EMP-0294,Data Sync Issue,High,Chat,North America,2024-02-18 06:26:16,2024-02-18 22:19:31,15.89,20,3.4,False,False,True,Closed,308.31
TICK-2024-082151,CUST-12520,EMP-0238,Payment Issue,Medium,Chat,Europe,2024-01-21 22:21:16,2024-01-22 06:36:16,8.25,54,3.9,True,False,False,Pending,335.0
TICK-2025-082152,CUST-00092,EMP-0036,Integration Support,High,Web Portal,Asia-Pacific,2025-10-17 16:25:28,2025-10-20 08:08:40,63.72,40,2.1,True,False,True,Closed,1574.4
TICK-2025-082153,CUST-00050,EMP-0180,Bug Report,Medium,Email,Europe,2025-12-04 11:47:13,2025-12-05 05:11:13,17.4,33,4.3,True,False,False,Closed,645.0
TICK-2024-082154,CUST-10008,EMP-0122,Bug Report,Low,Phone,Asia-Pacific,2024-08-15 23:20:19,2024-08-17 04:21:31,29.02,47,3.8,False,False,False,Closed,670.4
TICK-2025-082155,CUST-07515,EMP-0243,Data Sync Issue,Critical,Web Portal,Asia-Pacific,2025-02-01 13:25:30,2025-02-01 17:50:15,4.41,14,3.5,False,False,True,Closed,258.25
TICK-2025-082156,CUST-02157,EMP-0326,Account Management,High,Web Portal,Asia-Pacific,2025-06-02 08:25:41,2025-06-02 15:38:17,7.21,38,4.2,False,False,False,Closed,179.2
TICK-2024-082157,CUST-12925,EMP-0060,Performance Issue,Medium,Phone,Europe,2024-06-27 10:11:40,2024-06-28 18:43:28,32.53,66,3.0,True,False,True,Pending,1053.25
TICK-2024-082158,CUST-03411,EMP-0355,Performance Issue,High,Chat,Europe,2024-10-18 03:34:38,2024-10-19 03:17:14,23.71,34,2.6,True,True,True,Closed,655.65
TICK-2024-082159,CUST-07610,EMP-0335,Bug Report,Medium,Phone,Asia-Pacific,2024-10-07 01:05:24,2024-10-07 10:37:48,9.54,57,4.8,False,False,False,Closed,233.1
TICK-2025-082160,CUST-08073,EMP-0095,Payment Issue,High,Email,North America,2025-02-23 05:47:31,2025-02-23 11:07:55,5.34,27,4.8,False,False,False,Closed,156.8
TICK-2025-082161,CUST-09616,EMP-0244,Payment Issue,High,Chat,Europe,2025-02-05 07:55:25,2025-02-05 10:10:25,2.25,12,4.7,False,False,False,Closed,106.25
TICK-2025-082162,CUST-10779,EMP-0078,Account Management,High,Web Portal,Europe,2025-11-14 21:23:04,2025-11-15 02:21:16,4.97,9,4.6,False,False,False,Closed,134.4
TICK-2024-082163,CUST-05068,EMP-0164,Account Management,Medium,Phone,Asia-Pacific,2024-08-05 06:51:06,2024-08-05 17:49:54,10.98,20,5.0,False,False,False,Closed,199.7
TICK-2025-082164,CUST-06913,EMP-0142,Bug Report,Critical,Email,Asia-Pacific,2025-08-02 18:07:46,2025-08-03 00:26:22,6.31,7,3.5,False,False,True,Closed,316.2
TICK-2024-082165,CUST-08313,EMP-0061,Integration Support,Critical,Chat,North America,2024-06-10 22:57:08,2024-06-12 17:01:56,42.08,14,2.2,True,False,True,Closed,1031.2
TICK-2025-082166,CUST-08400,EMP-0288,Integration Support,Critical,Chat,Asia-Pacific,2025-10-11 08:29:42,2025-10-12 05:05:06,20.59,6,3.1,True,False,True,Closed,811.8
TICK-2024-082167,CUST-11134,EMP-0017,Performance Issue,Medium,Web Portal,South America,2024-08-11 11:56:34,2024-08-12 05:06:10,17.16,20,3.7,True,False,False,Closed,497.4
TICK-2025-082168,CUST-05173,EMP-0046,Account Management,Low,Chat,Asia-Pacific,2025-06-19 19:54:00,2025-06-20 04:04:48,8.18,42,4.2,True,False,False,Closed,359.5
TICK-2025-082169,CUST-05374,EMP-0074,Login Issue,High,Phone,Asia-Pacific,2025-07-08 22:40:13,2025-07-09 01:17:25,2.62,35,5.0,False,False,False,Closed,72.4
TICK-2024-082170,CUST-12757,EMP-0341,Login Issue,Medium,Web Portal,Asia-Pacific,2024-10-04 16:48:36,2024-10-04 23:03:00,6.24,40,4.4,False,False,False,Closed,113.6
TICK-2024-082171,CUST-10116,EMP-0242,Bug Report,Medium,Phone,Europe,2024-04-29 18:48:02,2024-04-30 15:54:38,21.11,56,4.4,True,False,False,Closed,632.2
TICK-2024-082172,CUST-12928,EMP-0172,Login Issue,Low,Phone,North America,2024-07-05 13:03:46,2024-07-05 18:20:34,5.28,77,4.4,False,False,False,Closed,125.6
TICK-2025-082173,CUST-03133,EMP-0201,Bug Report,Medium,Email,North America,2025-08-08 13:35:24,2025-08-09 05:30:36,15.92,26,4.7,False,False,False,Closed,488.0
TICK-2025-082174,CUST-06688,EMP-0222,Bug Report,High,Email,Asia-Pacific,2025-01-21 15:35:39,2025-01-22 12:49:54,21.24,12,3.9,False,False,True,Closed,408.56
TICK-2025-082175,CUST-01866,EMP-0257,Performance Issue,Medium,Chat,Asia-Pacific,2025-06-17 01:43:43,2025-06-18 01:20:19,23.61,24,4.4,True,False,False,Closed,712.2
TICK-2025-082176,CUST-10290,EMP-0161,Performance Issue,Low,Email,Europe,2025-05-12 11:07:07,2025-05-16 15:29:37,100.38,16,2.3,True,False,True,Closed,1745.62
TICK-2025-082177,CUST-02201,EMP-0115,Performance Issue,Medium,Web Portal,Asia-Pacific,2025-04-17 20:25:19,2025-04-20 05:12:43,56.79,83,1.7,True,True,True,Closed,1151.85
TICK-2024-082178,CUST-08795,EMP-0379,Feature Request,High,Email,Europe,2024-04-11 14:24:32,2024-04-11 23:57:32,9.55,22,4.1,False,False,True,Closed,278.75
TICK-2024-082179,CUST-03810,EMP-0078,Login Issue,Medium,Phone,Asia-Pacific,2024-04-20 16:28:03,2024-04-20 16:58:03,0.5,51,5.0,False,False,False,Closed,30.0
TICK-2025-082180,CUST-09704,EMP-0139,Account Management,Medium,Email,Europe,2025-01-14 07:02:32,2025-01-14 11:51:44,4.82,40,3.7,False,False,False,Closed,131.4
TICK-2025-082181,CUST-10789,EMP-0021,Bug Report,Medium,Web Portal,Europe,2025-01-04 04:33:29,2025-01-04 18:11:17,13.63,44,4.2,True,False,False,Closed,414.45
TICK-2025-082182,CUST-07062,EMP-0170,Bug Report,Medium,Chat,South America,2025-12-20 07:26:44,2025-12-20 16:09:56,8.72,31,4.6,False,False,False,Closed,220.8
TICK-2025-082183,CUST-11512,EMP-0154,Login Issue,Low,Chat,Asia-Pacific,2025-05-27 12:54:24,2025-05-27 16:34:36,3.67,13,4.5,False,True,False,Closed,135.05
TICK-2024-082184,CUST-04609,EMP-0126,Integration Support,Medium,Email,Asia-Pacific,2024-03-28 10:30:28,2024-04-02 06:02:16,115.53,66,1.8,True,False,True,Closed,2032.95
TICK-2024-082185,CUST-09505,EMP-0174,Payment Issue,Critical,Chat,Asia-Pacific,2024-01-08 22:38:45,2024-01-09 02:18:57,3.67,4,3.7,False,False,True,Closed,241.75
TICK-2025-082186,CUST-08849,EMP-0275,Payment Issue,High,Email,Europe,2025-03-24 00:35:55,2025-03-24 03:57:31,3.36,13,3.6,False,True,False,Closed,194.0
TICK-2024-082187,CUST-06898,EMP-0397,Data Sync Issue,Low,Web Portal,Europe,2024-04-23 15:38:33,2024-04-24 07:59:33,16.35,57,4.9,False,False,False,Closed,397.0
TICK-2024-082188,CUST-04392,EMP-0198,Integration Support,Medium,Email,Europe,2024-05-20 19:37:24,2024-05-23 06:25:24,58.8,44,2.8,False,False,True,Closed,1650.0
TICK-2024-082189,CUST-09093,EMP-0190,Login Issue,Medium,Email,Europe,2024-03-20 08:58:04,2024-03-20 09:28:04,0.5,59,5.0,False,False,False,Closed,32.5
TICK-2024-082190,CUST-00273,EMP-0046,Feature Request,Medium,Email,Asia-Pacific,2024-10-10 23:44:46,2024-10-11 09:49:34,10.08,37,4.9,False,False,False,Closed,292.0
TICK-2024-082191,CUST-01322,EMP-0288,Bug Report,Low,Web Portal,Europe,2024-07-28 06:52:38,2024-07-28 18:41:50,11.82,49,4.8,False,False,False,Closed,326.4
TICK-2025-082192,CUST-10251,EMP-0278,Integration Support,Medium,Chat,Europe,2025-02-26 01:17:50,2025-02-27 12:50:50,35.55,62,2.5,False,True,True,Closed,951.0
TICK-2025-082193,CUST-06830,EMP-0011,Data Sync Issue,Medium,Chat,North America,2025-09-11 12:34:43,2025-09-12 04:27:13,15.88,31,4.6,False,False,False,Closed,466.88
TICK-2025-082194,CUST-01462,EMP-0041,Performance Issue,Medium,Email,North America,2025-03-29 22:22:05,2025-03-30 11:53:53,13.53,2,4.6,False,False,False,Closed,390.6
TICK-2025-082195,CUST-12351,EMP-0260,Performance Issue,Medium,Email,South America,2025-01-31 00:24:26,2025-01-31 21:38:50,21.24,63,4.4,False,False,False,Closed,544.8
TICK-2025-082196,CUST-09603,EMP-0041,Performance Issue,Critical,Email,Europe,2025-04-11 02:01:09,2025-04-11 08:04:09,6.05,10,3.9,False,False,True,Closed,341.0
TICK-2025-082197,CUST-02763,EMP-0380,Payment Issue,High,Phone,South America,2025-04-04 11:53:53,2025-04-04 16:45:29,4.86,38,4.8,False,False,False,Closed,171.5
TICK-2024-082198,CUST-05659,EMP-0013,Performance Issue,Medium,Phone,North America,2024-07-01 11:34:17,2024-07-02 14:30:32,26.94,68,3.4,False,False,True,Closed,658.75
TICK-2024-082199,CUST-06655,EMP-0337,Payment Issue,Medium,Web Portal,Asia-Pacific,2024-11-22 19:52:54,2024-11-23 02:49:54,6.95,70,4.2,False,True,False,Closed,249.0
TICK-2025-082200,CUST-09656,EMP-0366,Bug Report,Medium,Email,North America,2025-11-29 04:07:08,2025-11-30 06:14:20,26.12,67,3.4,False,False,True,Closed,612.4
TICK-2024-082201,CUST-10840,EMP-0357,Performance Issue,High,Phone,Europe,2024-11-01 03:03:32,2024-11-01 22:01:44,18.97,22,2.6,False,True,True,Closed,559.4
TICK-2025-082202,CUST-04975,EMP-0184,Feature Request,Medium,Phone,Europe,2025-07-29 10:19:16,2025-07-29 18:37:16,8.3,36,4.4,False,False,False,Closed,247.5
TICK-2025-082203,CUST-02498,EMP-0118,Data Sync Issue,Medium,Chat,North America,2025-08-12 23:11:16,2025-08-13 13:04:40,13.89,18,4.7,False,False,False,Closed,347.8
TICK-2024-082204,CUST-02082,EMP-0077,Bug Report,High,Web Portal,Asia-Pacific,2024-06-02 15:19:31,2024-06-03 17:47:16,26.46,11,2.3,False,True,True,Closed,546.94
TICK-2025-082205,CUST-09822,EMP-0069,Login Issue,High,Phone,Europe,2025-04-27 06:33:49,2025-04-27 09:23:19,2.82,43,4.6,False,False,False,Closed,62.37
TICK-2024-082206,CUST-13122,EMP-0229,Payment Issue,Medium,Phone,North America,2024-10-29 19:13:07,2024-10-29 21:02:55,1.83,32,3.3,False,True,False,Closed,146.6
TICK-2024-082207,CUST-07989,EMP-0223,Data Sync Issue,High,Email,Asia-Pacific,2024-09-22 13:26:12,2024-09-22 23:20:57,9.91,37,3.2,False,True,True,Closed,278.69
TICK-2025-082208,CUST-08481,EMP-0398,Data Sync Issue,Low,Email,Europe,2025-07-20 09:57:56,2025-07-21 01:10:32,15.21,55,5.0,False,False,False,Closed,450.25
TICK-2024-082209,CUST-05633,EMP-0189,Data Sync Issue,High,Phone,Asia-Pacific,2024-08-16 00:40:39,2024-08-16 17:36:27,16.93,32,3.5,True,False,True,Closed,443.95
TICK-2025-082210,CUST-00548,EMP-0167,Account Management,High,Email,Asia-Pacific,2025-03-27 09:50:04,2025-03-27 14:39:52,4.83,7,4.3,False,False,False,Closed,131.6
TICK-2025-082211,CUST-10186,EMP-0263,Feature Request,Medium,Email,South America,2025-12-06 07:12:11,2025-12-06 09:55:59,2.73,29,4.9,False,False,False,Closed,108.25
TICK-2024-082212,CUST-09099,EMP-0370,Performance Issue,High,Email,Asia-Pacific,2024-07-30 10:09:08,2024-07-31 03:48:08,17.65,10,4.2,False,False,True,Closed,473.0
TICK-2025-082213,CUST-11671,EMP-0149,Integration Support,High,Chat,North America,2025-03-12 14:20:35,2025-03-14 17:10:23,50.83,42,1.7,True,True,True,Closed,1376.6
TICK-2024-082214,CUST-03111,EMP-0295,Feature Request,High,Phone,Asia-Pacific,2024-04-20 17:24:08,2024-04-21 10:09:44,16.76,14,3.6,False,False,True,Closed,375.2
TICK-2024-082215,CUST-01865,EMP-0174,Feature Request,High,Chat,Asia-Pacific,2024-04-27 00:28:35,2024-04-27 10:37:35,10.15,44,4.3,False,False,True,Closed,293.75
TICK-2025-082216,CUST-07473,EMP-0351,Bug Report,Low,Phone,North America,2025-07-14 05:39:07,2025-07-15 19:44:22,38.09,52,2.3,True,True,False,Closed,841.31
TICK-2024-082217,CUST-02448,EMP-0124,Performance Issue,Medium,Phone,Asia-Pacific,2024-05-13 01:53:27,2024-05-13 11:21:39,9.47,63,3.6,False,True,False,Closed,416.75
TICK-2024-082218,CUST-07513,EMP-0331,Feature Request,Medium,Email,Asia-Pacific,2024-04-17 06:37:14,2024-04-17 13:56:44,7.33,33,4.2,False,False,False,Closed,186.5
TICK-2024-082219,CUST-10431,EMP-0295,Bug Report,Medium,Email,South America,2024-01-31 22:27:27,2024-02-01 14:26:51,15.99,31,4.1,False,True,False,Closed,469.8
TICK-2025-082220,CUST-04515,EMP-0391,Feature Request,Medium,Web Portal,Europe,2025-10-13 01:18:25,2025-10-13 17:20:13,16.03,23,4.3,False,False,False,Closed,440.75
TICK-2025-082221,CUST-01177,EMP-0175,Data Sync Issue,Critical,Phone,Europe,2025-03-07 18:45:55,2025-03-08 04:45:19,9.99,8,3.6,False,False,True,Closed,369.8
TICK-2024-082222,CUST-02909,EMP-0251,Payment Issue,High,Phone,North America,2024-02-22 10:11:40,2024-02-22 13:39:16,3.46,28,4.1,False,False,False,Closed,101.9
TICK-2025-082223,CUST-09121,EMP-0213,Payment Issue,Critical,Phone,South America,2025-01-09 11:40:53,2025-01-09 15:42:05,4.02,5,3.3,True,False,True,Closed,330.3
TICK-2024-082224,CUST-11020,EMP-0326,Data Sync Issue,Low,Email,Europe,2024-08-26 01:17:55,2024-08-26 17:53:19,16.59,31,5.0,False,False,False,Closed,401.8
TICK-2024-082225,CUST-08234,EMP-0230,Data Sync Issue,Low,Email,Europe,2024-05-08 22:07:13,2024-05-09 15:49:13,17.7,40,4.8,False,False,False,Closed,424.0
TICK-2025-082226,CUST-03090,EMP-0077,Data Sync Issue,Medium,Phone,Asia-Pacific,2025-03-09 12:05:37,2025-03-10 01:33:22,13.46,65,4.6,False,False,False,Closed,271.94
TICK-2025-082227,CUST-04574,EMP-0123,Feature Request,Medium,Email,Asia-Pacific,2025-10-19 15:54:38,2025-10-20 08:18:02,16.39,76,4.3,False,True,False,Closed,345.85
TICK-2024-082228,CUST-00068,EMP-0279,Integration Support,Critical,Chat,Europe,2024-07-02 00:09:39,2024-07-02 22:28:15,22.31,1,3.6,False,False,True,Closed,726.2
TICK-2024-082229,CUST-08368,EMP-0357,Performance Issue,High,Email,North America,2024-03-19 12:22:40,2024-03-20 04:19:40,15.95,26,3.8,False,False,True,Closed,439.0
TICK-2025-082230,CUST-00546,EMP-0162,Integration Support,Medium,Phone,Asia-Pacific,2025-02-18 08:42:53,2025-02-20 16:23:41,55.68,61,2.9,False,False,True,Closed,1015.2
TICK-2024-082231,CUST-03406,EMP-0398,Payment Issue,High,Web Portal,South America,2024-03-04 03:39:28,2024-03-04 06:24:28,2.75,38,4.1,False,False,False,Closed,118.75
TICK-2024-082232,CUST-09952,EMP-0298,Integration Support,Low,Email,Europe,2024-12-27 22:58:54,2024-12-29 13:30:06,38.52,41,4.0,False,False,False,Closed,757.8
TICK-2025-082233,CUST-00681,EMP-0129,Bug Report,Low,Email,Europe,2025-11-07 19:20:56,2025-11-08 04:17:20,8.94,55,4.4,False,False,False,Closed,313.5
TICK-2025-082234,CUST-06869,EMP-0148,Bug Report,Medium,Email,Europe,2025-10-23 11:35:38,2025-10-24 08:05:38,20.5,63,4.8,False,False,False,Closed,397.5
TICK-2024-082235,CUST-05155,EMP-0375,Integration Support,Critical,Web Portal,Europe,2024-08-15 22:59:33,2024-08-16 08:10:21,9.18,2,3.7,False,False,True,Closed,463.6
TICK-2024-082236,CUST-10850,EMP-0306,Bug Report,Medium,Web Portal,Europe,2024-08-29 06:17:42,2024-08-30 09:04:12,26.78,45,3.6,False,False,True,Closed,625.5
TICK-2024-082237,CUST-04939,EMP-0186,Account Management,Medium,Chat,Europe,2024-08-24 05:26:56,2024-08-24 19:55:08,14.47,57,4.1,False,False,False,Closed,324.4
TICK-2025-082238,CUST-09706,EMP-0278,Integration Support,Low,Phone,North America,2025-06-28 04:26:56,2025-06-30 21:11:56,64.75,50,3.4,False,False,False,Closed,1475.0
TICK-2025-082239,CUST-08495,EMP-0039,Feature Request,Critical,Web Portal,Asia-Pacific,2025-07-07 02:16:47,2025-07-07 05:31:47,3.25,15,2.7,True,False,True,Closed,325.0
TICK-2025-082240,CUST-04092,EMP-0373,Performance Issue,High,Phone,Europe,2025-04-08 07:28:46,2025-04-08 20:23:22,12.91,29,3.9,False,False,True,Closed,442.75
TICK-2025-082241,CUST-02750,EMP-0384,Login Issue,High,Web Portal,Europe,2025-05-29 06:15:15,2025-05-29 09:39:15,3.4,7,5.0,False,False,False,Closed,88.0
TICK-2024-082242,CUST-06030,EMP-0032,Feature Request,Medium,Phone,Europe,2024-01-14 07:24:54,2024-01-14 14:42:18,7.29,53,3.7,False,False,False,Closed,185.8
TICK-2025-082243,CUST-10630,EMP-0065,Login Issue,Medium,Web Portal,South America,2025-09-07 23:43:58,2025-09-08 02:58:58,3.25,45,4.3,False,False,False,Pending,85.0
TICK-2024-082244,CUST-05826,EMP-0034,Performance Issue,High,Chat,Europe,2024-01-16 05:51:20,2024-01-16 20:02:44,14.19,10,4.1,False,False,True,Closed,403.8
TICK-2024-082245,CUST-06185,EMP-0350,Performance Issue,High,Phone,Asia-Pacific,2024-12-03 16:19:16,2024-12-04 07:18:04,14.98,19,3.3,False,False,True,Closed,419.6
TICK-2025-082246,CUST-06057,EMP-0072,Data Sync Issue,Critical,Phone,Europe,2025-09-09 14:49:27,2025-09-09 21:41:57,6.88,12,3.7,False,False,True,Closed,307.5
TICK-2024-082247,CUST-02034,EMP-0049,Bug Report,Medium,Email,Asia-Pacific,2024-12-16 03:13:15,2024-12-16 17:50:27,14.62,74,4.3,False,False,False,Closed,309.3
TICK-2025-082248,CUST-01774,EMP-0159,Account Management,Low,Email,Europe,2025-01-26 01:38:44,2025-01-26 05:47:08,4.14,67,4.8,False,False,False,Closed,138.5
TICK-2024-082249,CUST-13008,EMP-0273,Feature Request,High,Email,Europe,2024-06-04 07:09:53,2024-06-04 13:10:29,6.01,26,4.1,False,False,False,Closed,160.2
TICK-2025-082250,CUST-01076,EMP-0351,Login Issue,Medium,Chat,South America,2025-05-01 19:32:07,2025-05-02 05:02:07,9.5,43,3.7,True,False,False,Closed,282.5
TICK-2025-082251,CUST-05731,EMP-0288,Integration Support,Critical,Chat,North America,2025-03-03 16:32:43,2025-03-05 06:12:55,37.67,4,3.6,False,False,True,Closed,1033.4
TICK-2024-082252,CUST-09868,EMP-0169,Bug Report,Medium,Email,Asia-Pacific,2024-03-18 05:26:08,2024-03-19 00:23:44,18.96,18,4.5,False,False,False,Closed,469.2
TICK-2024-082253,CUST-03523,EMP-0162,Integration Support,Low,Email,Europe,2024-11-01 11:49:13,2024-11-02 17:57:01,30.13,31,3.7,False,False,False,Closed,631.95
TICK-2025-082254,CUST-05783,EMP-0364,Integration Support,Medium,Chat,Asia-Pacific,2025-01-28 00:10:50,2025-01-28 22:12:38,22.03,11,4.3,False,False,False,Closed,620.6
TICK-2025-082255,CUST-01980,EMP-0393,Login Issue,Critical,Phone,Europe,2025-02-12 04:27:00,2025-02-12 07:18:00,2.85,6,2.9,True,False,True,Closed,297.0
TICK-2025-082256,CUST-09982,EMP-0325,Feature Request,High,Chat,South America,2025-02-22 07:42:49,2025-02-22 20:53:01,13.17,26,3.3,False,False,True,Closed,303.4
TICK-2024-082257,CUST-01158,EMP-0185,Payment Issue,High,Chat,Asia-Pacific,2024-01-24 20:15:33,2024-01-25 01:26:57,5.19,30,4.3,False,False,False,Closed,127.85
TICK-2024-082258,CUST-07073,EMP-0253,Bug Report,Low,Chat,Asia-Pacific,2024-04-24 14:28:12,2024-04-25 07:16:12,16.8,57,3.4,False,True,False,Closed,486.0
TICK-2024-082259,CUST-02103,EMP-0317,Login Issue,Medium,Chat,Europe,2024-02-17 06:08:49,2024-02-17 06:53:49,0.75,68,4.5,False,False,False,Closed,31.25
TICK-2025-082260,CUST-06380,EMP-0223,Data Sync Issue,Medium,Phone,Europe,2025-11-01 16:29:12,2025-11-02 01:17:12,8.8,1,4.5,False,False,False,Closed,202.0
TICK-2024-082261,CUST-07432,EMP-0169,Feature Request,Critical,Web Portal,Europe,2024-09-24 04:51:10,2024-09-24 09:21:46,4.51,12,2.7,False,True,True,Closed,290.2
TICK-2025-082262,CUST-04613,EMP-0100,Performance Issue,High,Phone,Europe,2025-09-08 04:10:46,2025-09-08 18:32:58,14.37,9,3.9,False,False,True,Closed,407.4
TICK-2025-082263,CUST-08358,EMP-0026,Login Issue,Medium,Web Portal,Europe,2025-06-21 10:09:29,2025-06-21 14:02:44,3.89,35,4.3,False,False,False,Closed,97.75
TICK-2025-082264,CUST-10949,EMP-0262,Bug Report,High,Email,Europe,2025-02-17 18:57:22,2025-02-18 07:24:58,12.46,25,3.9,False,False,True,Closed,401.5
TICK-2025-082265,CUST-05735,EMP-0205,Account Management,High,Chat,South America,2025-09-11 02:56:34,2025-09-11 04:01:58,1.09,12,5.0,False,False,False,Closed,56.8
TICK-2024-082266,CUST-12023,EMP-0373,Feature Request,Medium,Chat,Europe,2024-06-04 11:03:31,2024-06-05 03:55:07,16.86,42,4.7,False,False,False,Closed,461.5
TICK-2024-082267,CUST-05496,EMP-0035,Account Management,High,Email,Europe,2024-06-28 20:00:41,2024-06-29 09:31:53,13.52,22,3.5,True,False,True,Closed,357.8
TICK-2025-082268,CUST-08162,EMP-0157,Account Management,High,Phone,North America,2025-11-20 06:34:02,2025-11-20 10:19:38,3.76,16,4.3,False,False,False,Closed,110.2
TICK-2024-082269,CUST-01613,EMP-0258,Account Management,Low,Chat,Europe,2024-12-24 23:52:19,2024-12-25 11:10:55,11.31,46,4.3,False,False,False,Closed,261.2
TICK-2024-082270,CUST-10803,EMP-0161,Feature Request,High,Web Portal,South America,2024-01-03 05:44:11,2024-01-04 04:31:26,22.79,22,4.1,False,False,True,Closed,381.81
TICK-2024-082271,CUST-11553,EMP-0043,Feature Request,Medium,Web Portal,South America,2024-02-11 03:37:58,2024-02-11 21:22:22,17.74,55,3.9,False,False,False,Closed,306.1
TICK-2025-082272,CUST-07734,EMP-0233,Feature Request,Low,Chat,Europe,2025-05-22 11:30:52,2025-05-24 01:26:40,37.93,47,4.1,False,False,False,Closed,988.25
TICK-2025-082273,CUST-07518,EMP-0087,Performance Issue,Medium,Phone,Europe,2025-11-10 13:47:37,2025-11-12 01:41:01,35.89,49,1.6,True,True,True,Closed,838.35
TICK-2025-082274,CUST-04878,EMP-0085,Feature Request,Medium,Chat,Asia-Pacific,2025-12-06 19:49:12,2025-12-07 18:56:24,23.12,59,4.4,False,False,False,Closed,386.8
TICK-2025-082275,CUST-03936,EMP-0047,Bug Report,High,Email,North America,2025-02-09 00:39:59,2025-02-09 19:50:11,19.17,37,3.4,False,False,True,Closed,377.55
TICK-2025-082276,CUST-03641,EMP-0231,Data Sync Issue,High,Email,Asia-Pacific,2025-11-15 03:52:26,2025-11-15 15:04:26,11.2,22,2.5,False,True,True,Closed,354.0
TICK-2025-082277,CUST-12382,EMP-0013,Performance Issue,Medium,Web Portal,Europe,2025-06-19 15:40:07,2025-06-20 13:25:07,21.75,8,4.5,False,False,False,Closed,555.0
TICK-2024-082278,CUST-05543,EMP-0276,Feature Request,Critical,Phone,Europe,2024-06-19 22:01:34,2024-06-20 04:33:22,6.53,10,3.4,True,False,True,Closed,357.95
TICK-2025-082279,CUST-11920,EMP-0288,Integration Support,Medium,Phone,Europe,2025-02-11 20:43:38,2025-02-15 09:11:50,84.47,36,2.7,False,False,True,Closed,1869.4
TICK-2024-082280,CUST-07310,EMP-0175,Performance Issue,Medium,Chat,Europe,2024-01-03 05:04:20,2024-01-04 02:38:32,21.57,60,4.6,False,False,False,Closed,551.4
TICK-2024-082281,CUST-12057,EMP-0276,Payment Issue,High,Email,Europe,2024-03-11 07:24:07,2024-03-11 18:39:07,11.25,9,3.2,True,False,True,Closed,338.75
TICK-2025-082282,CUST-03765,EMP-0340,Login Issue,Medium,Web Portal,North America,2025-01-10 11:09:20,2025-01-10 13:23:08,2.23,24,4.3,False,False,False,Closed,64.6
TICK-2024-082283,CUST-08930,EMP-0283,Feature Request,High,Web Portal,Europe,2024-08-17 00:14:05,2024-08-17 10:15:53,10.03,34,3.9,False,False,True,Closed,240.6
TICK-2024-082284,CUST-01723,EMP-0015,Data Sync Issue,Low,Web Portal,Asia-Pacific,2024-05-15 17:14:52,2024-05-16 15:32:52,22.3,22,4.2,False,True,False,Closed,464.5
TICK-2024-082285,CUST-03845,EMP-0278,Integration Support,Medium,Chat,Asia-Pacific,2024-03-20 19:27:23,2024-03-23 00:54:59,53.46,24,2.7,False,False,True,Closed,1249.2
TICK-2025-082286,CUST-10164,EMP-0399,Bug Report,Medium,Phone,North America,2025-05-24 07:17:50,2025-05-24 21:56:14,14.64,21,5.0,False,False,False,Closed,456.0
TICK-2025-082287,CUST-03913,EMP-0298,Integration Support,Low,Email,Europe,2025-07-15 05:13:30,2025-07-20 20:02:06,134.81,50,1.2,True,True,True,Closed,2382.15
TICK-2025-082288,CUST-06513,EMP-0055,Bug Report,Critical,Email,South America,2025-02-16 08:39:26,2025-02-16 17:53:41,9.24,1,2.9,False,True,True,Closed,434.75
TICK-2025-082289,CUST-12946,EMP-0008,Payment Issue,Critical,Phone,Asia-Pacific,2025-03-14 09:22:36,2025-03-14 10:07:00,0.74,2,3.9,True,False,False,Closed,284.8
TICK-2024-082290,CUST-05107,EMP-0001,Performance Issue,Medium,Email,Asia-Pacific,2024-07-29 16:13:37,2024-07-31 16:42:52,48.49,44,2.5,True,False,True,Closed,1209.75
TICK-2025-082291,CUST-03869,EMP-0061,Integration Support,High,Phone,Europe,2025-05-21 00:26:25,2025-05-22 08:40:49,32.24,11,1.9,True,True,True,Closed,843.6
TICK-2024-082292,CUST-01119,EMP-0314,Account Management,Critical,Chat,South America,2024-08-29 22:54:01,2024-08-30 01:55:13,3.02,4,3.2,False,False,True,Closed,180.3
TICK-2024-082293,CUST-01164,EMP-0268,Login Issue,Low,Email,North America,2024-07-17 22:26:40,2024-07-18 03:14:40,4.8,36,4.8,False,False,False,Closed,92.0
TICK-2024-082294,CUST-05202,EMP-0299,Feature Request,Medium,Email,South America,2024-10-10 20:04:31,2024-10-11 08:24:19,12.33,71,4.4,False,False,False,Closed,224.95
TICK-2025-082295,CUST-10393,EMP-0275,Feature Request,Low,Chat,Asia-Pacific,2025-09-30 06:08:56,2025-09-30 10:47:20,4.64,48,4.4,False,False,False,Closed,156.0
TICK-2024-082296,CUST-09649,EMP-0366,Login Issue,High,Email,Asia-Pacific,2024-08-12 07:14:08,2024-08-12 11:00:56,3.78,21,4.0,False,False,False,Closed,95.6
TICK-2024-082297,CUST-03126,EMP-0253,Performance Issue,Medium,Chat,North America,2024-02-19 16:59:53,2024-02-20 08:10:41,15.18,39,4.7,False,False,False,Closed,423.6
TICK-2025-082298,CUST-03631,EMP-0171,Login Issue,Critical,Web Portal,North America,2025-03-16 05:25:13,2025-03-16 10:12:01,4.78,3,3.1,True,False,True,Closed,311.7
